Time_s,Longitude_deg,Latitude_deg,Altitude_m,Velocity_U_mps,Velocity_V_mps,Velocity_W_mps
123.5118103,278.9995882,49.0010748,24906.70172,-0.326554911,1.387410479,-1.389017421
124,278.999586,49.00108089,24906.02365,-0.326720958,1.38950421,-1.388928345
124.5118103,278.9995837,49.00108729,24905.31284,-0.326891944,1.391694897,-1.388814087
125,278.9995815,49.0010934,24904.63489,-0.327052183,1.39378052,-1.388684839
125.5118103,278.9995792,49.00109982,24903.92421,-0.327217122,1.395962793,-1.388529783
126,278.999577,49.00110595,24903.24641,-0.327371629,1.398040465,-1.388362914
126.5118103,278.9995747,49.00111238,24902.53592,-0.327530598,1.400214483,-1.388169678
127,278.9995725,49.00111853,24901.85831,-0.327679447,1.402284354,-1.387967628
127.5118103,278.9995702,49.00112499,24901.14804,-0.327832523,1.404450272,-1.387738715
128,278.999568,49.00113115,24900.47065,-0.327975786,1.406512488,-1.387503817
128.5118103,278.9995657,49.00113763,24899.76063,-0.328123044,1.408670457,-1.387241617
129,278.9995635,49.00114381,24899.0835,-0.328260793,1.410725159,-1.386976097
129.5118103,278.9995612,49.00115031,24898.37376,-0.328402307,1.412875324,-1.386682895
130,278.999559,49.00115651,24897.69692,-0.328534611,1.414922649,-1.38638888
130.5118103,278.9995567,49.00116303,24896.98749,-0.328670453,1.417065152,-1.386066855
131,278.9995545,49.00116925,24896.31096,-0.328797382,1.419105232,-1.385746377
131.5118103,278.9995522,49.00117578,24895.60187,-0.328927623,1.42124021,-1.385397608
132,278.99955,49.00118202,24894.92568,-0.329049243,1.423273175,-1.385052603
132.5118103,278.9995477,49.00118857,24894.21696,-0.329173954,1.42540076,-1.384679077
133,278.9995455,49.00119483,24893.54113,-0.329290331,1.427426735,-1.384311392
133.5118103,278.9995432,49.0012014,24892.83279,-0.32940958,1.429547057,-1.383914999
134,278.999541,49.00120768,24892.15734,-0.329520778,1.431566162,-1.383526395
134.5118103,278.9995387,49.00121427,24891.44942,-0.329634633,1.433679347,-1.383108939
135,278.9995365,49.00122057,24890.77437,-0.329740717,1.435691701,-1.382701094
135.5118103,278.9995342,49.00122717,24890.06688,-0.329849244,1.437797869,-1.382264293
136,278.999532,49.00123349,24889.39225,-0.329950276,1.439803587,-1.381838806
136.5118103,278.9995297,49.00124012,24888.68521,-0.330053539,1.441902858,-1.381384296
137,278.9995275,49.00124645,24888.01102,-0.330149582,1.44390205,-1.380942687
137.5118103,278.9995252,49.00125309,24887.30444,-0.330247646,1.44599454,-1.380472026
138,278.9995229,49.00125944,24886.6307,-0.330338759,1.447987315,-1.380015744
138.5118103,278.9995206,49.00126611,24885.9246,-0.330431686,1.450073134,-1.379530412
139,278.9995184,49.00127247,24885.25133,-0.330517928,1.452059599,-1.379060835
139.5118103,278.9995161,49.00127916,24884.54572,-0.33060578,1.454138856,-1.378562243
140,278.9995139,49.00128554,24883.87293,-0.330687211,1.456119113,-1.37808068
140.5118103,278.9995116,49.00129225,24883.16783,-0.330770048,1.458191915,-1.377570167
141,278.9995094,49.00129865,24882.49552,-0.330846724,1.460166063,-1.377077863
141.5118103,278.999507,49.00130537,24881.79095,-0.330924607,1.462232514,-1.376556702
142,278.9995048,49.00131179,24881.11913,-0.330996585,1.464200651,-1.37605484
142.5118103,278.9995025,49.00131853,24880.41509,-0.331069572,1.466260852,-1.375524239
143,278.9995003,49.00132497,24879.74378,-0.331136906,1.468223072,-1.375013943
143.5118103,278.999498,49.00133173,24879.04027,-0.331205055,1.47027712,-1.37447505
144,278.9994958,49.00133818,24878.36948,-0.331267801,1.472233518,-1.373957384
144.5118103,278.9994934,49.00134496,24877.66651,-0.331331168,1.474281509,-1.373411289
145,278.9994912,49.00135143,24876.99625,-0.33138938,1.476232173,-1.372887264
145.5118103,278.9994889,49.00135823,24876.29383,-0.33144802,1.478274201,-1.372334999
146,278.9994867,49.00136472,24875.62409,-0.331501749,1.48021922,-1.371805574
146.5118103,278.9994844,49.00137153,24874.92223,-0.331555719,1.482255377,-1.371248118
147,278.9994821,49.00137804,24874.25302,-0.331605018,1.484194837,-1.3707142
147.5118103,278.9994798,49.00138487,24873.55172,-0.33165437,1.48622521,-1.37015248
148,278.9994776,49.00139139,24872.88305,-0.331699289,1.488159195,-1.369614929
148.5118103,278.9994753,49.00139824,24872.18231,-0.331744076,1.490183873,-1.369049823
149,278.9994731,49.00140479,24871.51418,-0.331784667,1.492112465,-1.368509453
149.5118103,278.9994707,49.00141165,24870.81401,-0.331824941,1.494131532,-1.36794179
150,278.9994685,49.00141821,24870.14642,-0.331861252,1.496054811,-1.367399372
150.5118103,278.9994662,49.0014251,24869.44682,-0.331897065,1.49806835,-1.366829938
151,278.999464,49.00143168,24868.77977,-0.331929144,1.499986395,-1.366286198
151.5118103,278.9994617,49.00143858,24868.08074,-0.331960547,1.501994488,-1.365715734
152,278.9994594,49.00144518,24867.41424,-0.331988442,1.503907375,-1.365171359
152.5118103,278.9994571,49.0014521,24866.71578,-0.332015484,1.505910101,-1.364600567
153,278.9994549,49.00145871,24866.04982,-0.332039242,1.507817906,-1.364056205
153.5118103,278.9994526,49.00146565,24865.35193,-0.332061971,1.509815343,-1.363485744
154,278.9994503,49.00147228,24864.68652,-0.332081639,1.511718138,-1.362942007
154.5118103,278.999448,49.00147924,24863.9892,-0.332100103,1.513710362,-1.362372499
155,278.9994458,49.00148588,24863.32433,-0.332115726,1.51560822,-1.361829963
155.5118103,278.9994435,49.00149286,24862.62758,-0.332129973,1.517595306,-1.361261996
156,278.9994412,49.00149952,24861.96325,-0.332141595,1.519488297,-1.360721202
156.5118103,278.9994389,49.00150651,24861.26706,-0.332151672,1.521470317,-1.360155327
157,278.9994367,49.00151319,24860.60327,-0.332159337,1.523358511,-1.359616786
157.5118103,278.9994344,49.0015202,24859.90765,-0.332165289,1.525335537,-1.359053522
158,278.9994321,49.0015269,24859.2444,-0.332169041,1.527219,-1.358517712
158.5118103,278.9994298,49.00153393,24858.54934,-0.332170913,1.529191103,-1.357957545
159,278.9994276,49.00154064,24857.88662,-0.332170795,1.531069902,-1.357424916
159.5118103,278.9994253,49.00154769,24857.19212,-0.332168631,1.53303715,-1.356868303
160,278.999423,49.00155442,24856.52993,-0.332164684,1.534911351,-1.356339276
160.5118103,278.9994207,49.00156149,24855.83598,-0.332158529,1.536873812,-1.355786644
161,278.9994185,49.00156823,24855.17432,-0.332150794,1.538743477,-1.355261613
161.5118103,278.9994162,49.00157531,24854.48092,-0.33214069,1.540701217,-1.354713362
162,278.999414,49.00158208,24853.81978,-0.332129208,1.54256641,-1.354192696
162.5118103,278.9994116,49.00158918,24853.12693,-0.332115197,1.544519493,-1.3536492
163,278.9994094,49.00159596,24852.4663,-0.332100008,1.546380275,-1.353133242
163.5118103,278.9994071,49.00160308,24851.77399,-0.332082132,1.548328767,-1.352594849
164,278.9994049,49.00160987,24851.11388,-0.332063276,1.550185198,-1.35208392
164.5118103,278.9994025,49.00161701,24850.4221,-0.332041576,1.55212916,-1.351550954
165,278.9994003,49.00162382,24849.7625,-0.332019091,1.5539813,-1.351045352
165.5118103,278.999398,49.00163097,24849.07125,-0.331993607,1.555920794,-1.350518115
166,278.9993958,49.0016378,24848.41215,-0.331967532,1.557768701,-1.350018116
166.5118103,278.9993934,49.00164497,24847.72142,-0.331938304,1.559703787,-1.349496886
167,278.9993912,49.00165182,24847.06282,-0.331908676,1.561547518,-1.349002746
167.5118103,278.9993889,49.00165901,24846.37261,-0.331875743,1.563478257,-1.348487782
168,278.9993867,49.00166587,24845.71449,-0.331842599,1.565317868,-1.347999738
168.5118103,278.9993844,49.00167308,24845.02479,-0.331805999,1.567244317,-1.347491279
169,278.9993821,49.00167996,24844.36716,-0.331769376,1.569079864,-1.347009549
169.5118103,278.9993798,49.00168718,24843.67797,-0.331729147,1.571002082,-1.346507814
170,278.9993776,49.00169407,24843.02081,-0.33168908,1.572833619,-1.346032597
170.5118103,278.9993753,49.00170131,24842.33211,-0.33164526,1.574751661,-1.345537787
171,278.999373,49.00170823,24841.67543,-0.331601785,1.576579242,-1.345069268
171.5118103,278.9993707,49.00171548,24840.98722,-0.33155441,1.578493164,-1.344581567
172,278.9993685,49.00172241,24840.33101,-0.331507562,1.580316842,-1.344119912
172.5118103,278.9993662,49.00172968,24839.64328,-0.331456669,1.582226699,-1.343639488
173,278.999364,49.00173663,24838.98752,-0.331406481,1.584046525,-1.34318485
173.5118103,278.9993616,49.00174392,24838.30027,-0.331352105,1.585952372,-1.342711853
174,278.9993594,49.00175088,24837.64496,-0.331298612,1.587768396,-1.342264368
174.5118103,278.9993571,49.00175819,24836.95817,-0.331240789,1.589670285,-1.341798937
175,278.9993549,49.00176517,24836.30331,-0.331184023,1.59148256,-1.341358729
175.5118103,278.9993526,49.00177249,24835.61698,-0.331122787,1.593380543,-1.340900984
176,278.9993504,49.00177949,24834.96255,-0.331062782,1.595189117,-1.340468164
176.5118103,278.999348,49.00178683,24834.27668,-0.330998166,1.597083247,-1.340018215
177,278.9993458,49.00179384,24833.62267,-0.330934954,1.598888168,-1.339592879
177.5118103,278.9993435,49.0018012,24832.93725,-0.330866993,1.600778495,-1.339150822
178,278.9993413,49.00180822,24832.28366,-0.330800606,1.602579812,-1.338733056
178.5118103,278.999339,49.0018156,24831.59867,-0.330729333,1.604466385,-1.338298974
179,278.9993368,49.00182264,24830.9455,-0.330659801,1.606264146,-1.337888852
179.5118103,278.9993345,49.00183004,24830.26094,-0.330585248,1.608147016,-1.337462818
180,278.9993322,49.00183709,24829.60817,-0.330512603,1.609941267,-1.337060403
180.5118103,278.9993299,49.0018445,24828.92403,-0.330434802,1.611820481,-1.336642478
181,278.9993277,49.00185158,24828.27166,-0.330359074,1.613611269,-1.336247823
181.5118103,278.9993254,49.00185901,24827.58793,-0.330278057,1.615486876,-1.335838056
182,278.9993232,49.0018661,24826.93595,-0.330199276,1.617274245,-1.335451204
182.5118103,278.9993209,49.00187354,24826.25263,-0.330115074,1.619146292,-1.335049637
183,278.9993187,49.00188065,24825.60103,-0.33003327,1.620930287,-1.334670622
183.5118103,278.9993164,49.00188811,24824.9181,-0.329945913,1.622798821,-1.334277285
184,278.9993142,49.00189523,24824.26688,-0.329861114,1.624579487,-1.333906131
184.5118103,278.9993119,49.00190271,24823.58434,-0.329770634,1.626444553,-1.333521046
185,278.9993096,49.00190985,24822.93348,-0.329682869,1.628221933,-1.333157771
185.5118103,278.9993073,49.00191734,24822.25132,-0.329589294,1.630083578,-1.332780951
186,278.9993051,49.0019245,24821.60082,-0.329498592,1.631857715,-1.332425563
186.5118103,278.9993028,49.00193201,24820.91903,-0.329401952,1.633715983,-1.332057014
187,278.9993006,49.00193918,24820.26888,-0.32930834,1.635486919,-1.331709515
187.5118103,278.9992983,49.0019467,24819.58745,-0.329208664,1.637341854,-1.331349233
188,278.9992961,49.00195389,24818.93764,-0.32911217,1.639109632,-1.331009616
188.5118103,278.9992938,49.00196143,24818.25657,-0.329009486,1.640961277,-1.330657594
189,278.9992916,49.00196864,24817.60709,-0.328910136,1.642725938,-1.330325847
189.5118103,278.9992893,49.0019762,24816.92637,-0.328804474,1.644574337,-1.329982066
190,278.9992871,49.00198342,24816.27722,-0.328702295,1.646335922,-1.32965817
190.5118103,278.9992848,49.00199099,24815.59683,-0.32859368,1.648181117,-1.329322609
191,278.9992826,49.00199823,24814.948,-0.328488699,1.649939666,-1.329006539
191.5118103,278.9992803,49.00200582,24814.26795,-0.32837716,1.651781699,-1.328679168
192,278.9992781,49.00201307,24813.61943,-0.328269401,1.653537251,-1.328370894
192.5118103,278.9992758,49.00202068,24812.93969,-0.328154965,1.655376165,-1.328051678
193,278.9992736,49.00202795,24812.29148,-0.328044455,1.65712876,-1.327751164
193.5118103,278.9992713,49.00203557,24811.61205,-0.327927148,1.658964594,-1.327440063
194,278.9992691,49.00204285,24810.96413,-0.327813912,1.660714271,-1.327147269
194.5118103,278.9992668,49.0020505,24810.28502,-0.32769376,1.662547066,-1.326844238
195,278.9992646,49.00205779,24809.63738,-0.327577822,1.664293864,-1.326559117
195.5118103,278.9992624,49.00206545,24808.95857,-0.327454851,1.66612366,-1.326264107
196,278.9992602,49.00207277,24808.31121,-0.327336237,1.667867615,-1.32598661
196.5118103,278.9992579,49.00208044,24807.63268,-0.327210472,1.669694452,-1.325699565
197,278.9992557,49.00208777,24806.9856,-0.327089204,1.671435603,-1.325429638
197.5118103,278.9992534,49.00209546,24806.30736,-0.326960671,1.673259519,-1.3251505
198,278.9992512,49.00210281,24805.66054,-0.326836774,1.674997903,-1.324888085
198.5118103,278.9992489,49.00211052,24804.98257,-0.326705497,1.676818937,-1.324616791
199,278.9992467,49.00211788,24804.33601,-0.326578994,1.678554589,-1.324361826
199.5118103,278.9992444,49.0021256,24803.6583,-0.326444997,1.680372779,-1.324098311
200,278.9992423,49.00213298,24803.01199,-0.326315912,1.682105738,-1.323850732
200.5118103,278.99924,49.00214072,24802.33454,-0.326179219,1.683921121,-1.323594925
201,278.9992378,49.00214811,24801.68848,-0.326047574,1.68565142,-1.323354664
201.5118103,278.9992355,49.00215586,24801.01128,-0.325908209,1.687464035,-1.323106493
202,278.9992333,49.00216327,24800.36545,-0.325774026,1.68919171,-1.322873479
202.5118103,278.9992311,49.00217105,24799.68849,-0.325632013,1.691001592,-1.322632868
203,278.9992289,49.00217847,24799.04289,-0.325495315,1.692726678,-1.322407027
203.5118103,278.9992266,49.00218626,24798.36617,-0.325350676,1.694533864,-1.322173898
204,278.9992244,49.00219369,24797.72079,-0.325211484,1.696256395,-1.321955154
204.5118103,278.9992221,49.0022015,24797.0443,-0.325064242,1.698060921,-1.321729426
205,278.99922,49.00220895,24796.39913,-0.324922579,1.699780932,-1.321517701
205.5118103,278.9992177,49.00221678,24795.72286,-0.324772756,1.701582833,-1.321299291
206,278.9992155,49.00222424,24795.0779,-0.324628642,1.703300357,-1.321094504
206.5118103,278.9992133,49.00223208,24794.40184,-0.324476261,1.705099669,-1.320883325
207,278.9992111,49.00223957,24793.75709,-0.324329716,1.706814739,-1.320685395
207.5118103,278.9992088,49.00224742,24793.08123,-0.324174799,1.708611496,-1.320481361
208,278.9992066,49.00225492,24792.43667,-0.324025845,1.710324145,-1.320290202
208.5118103,278.9992044,49.00226279,24791.76102,-0.323868413,1.712118381,-1.320093225
209,278.9992022,49.00227031,24791.11664,-0.32371707,1.713828642,-1.319908752
209.5118103,278.9991999,49.00227819,24790.44118,-0.323557144,1.715620392,-1.31971874
210,278.9991978,49.00228572,24789.79698,-0.323403432,1.717328297,-1.319540866
210.5118103,278.9991955,49.00229363,24789.1217,-0.323241034,1.719117593,-1.319357727
211,278.9991934,49.00230117,24788.47768,-0.323084973,1.720823173,-1.319186363
211.5118103,278.9991911,49.00230909,24787.80258,-0.322920122,1.72261005,-1.319010004
212,278.9991889,49.00231665,24787.15872,-0.322761731,1.724313337,-1.318845061
212.5118103,278.9991867,49.00232459,24786.4838,-0.322594448,1.726097826,-1.318675387
213,278.9991845,49.00233216,24785.8401,-0.322433748,1.727798852,-1.318516775
213.5118103,278.9991823,49.00234011,24785.16534,-0.322264053,1.729580986,-1.318353691
214,278.9991801,49.0023477,24784.5218,-0.322101062,1.73127978,-1.318201318
214.5118103,278.9991779,49.00235567,24783.8472,-0.321928975,1.733059591,-1.318044727
215,278.9991757,49.00236328,24783.2038,-0.321763711,1.734756185,-1.3178985
215.5118103,278.9991734,49.00237126,24782.52935,-0.321589252,1.736533705,-1.317748307
216,278.9991713,49.00237888,24781.8861,-0.321421735,1.738228128,-1.317608133
216.5118103,278.999169,49.00238688,24781.2118,-0.321244923,1.740003387,-1.317464239
217,278.9991669,49.00239452,24780.56868,-0.32107517,1.74169567,-1.317330026
217.5118103,278.9991646,49.00240253,24779.89452,-0.320896024,1.7434687,-1.317192332
218,278.9991625,49.00241019,24779.25153,-0.320724053,1.745158871,-1.317063985
218.5118103,278.9991603,49.00241822,24778.5775,-0.320542592,1.746929703,-1.316932394
219,278.9991581,49.00242588,24777.93464,-0.320368422,1.748617791,-1.31680982
219.5118103,278.9991559,49.00243393,24777.26074,-0.320184665,1.750386455,-1.316684232
220,278.9991537,49.00244161,24776.61799,-0.320008313,1.752072489,-1.316567336
220.5118103,278.9991515,49.00244967,24775.94421,-0.319822277,1.753839014,-1.316447653
221,278.9991494,49.00245737,24775.30158,-0.319643761,1.755523023,-1.31633634
221.5118103,278.9991471,49.00246545,24774.62792,-0.319455465,1.75728744,-1.316222463
222,278.999145,49.00247316,24773.9854,-0.319274801,1.758969451,-1.31611664
222.5118103,278.9991427,49.00248126,24773.31184,-0.319084263,1.760731789,-1.316008468
223,278.9991406,49.00248899,24772.66942,-0.318901469,1.76241183,-1.31590804
223.5118103,278.9991384,49.0024971,24771.99597,-0.318708707,1.764172117,-1.315805476
224,278.9991362,49.00250484,24771.35365,-0.318523799,1.765850216,-1.315710349
224.5118103,278.999134,49.00251296,24770.68029,-0.31832883,1.767608482,-1.315613294
225,278.9991319,49.00252072,24770.03806,-0.318141825,1.769284666,-1.315523373
225.5118103,278.9991297,49.00252886,24769.3648,-0.317944665,1.771040938,-1.315431728
226,278.9991275,49.00253664,24768.72266,-0.31775558,1.772715233,-1.31534692
226.5118103,278.9991253,49.00254479,24768.04949,-0.317556247,1.77446954,-1.315260588
227,278.9991232,49.00255258,24767.40743,-0.317365097,1.776141974,-1.315180799
227.5118103,278.999121,49.00256075,24766.73434,-0.317163609,1.777894343,-1.315099681
228,278.9991188,49.00256856,24766.09235,-0.31697041,1.779564941,-1.315024818
228.5118103,278.9991166,49.00257675,24765.41934,-0.316766782,1.781315399,-1.314948817
229,278.9991145,49.00258456,24764.77743,-0.31657155,1.782984188,-1.314878788
229.5118103,278.9991123,49.00259277,24764.10449,-0.316365799,1.784732763,-1.314807807
230,278.9991102,49.0026006,24763.46264,-0.316168549,1.786399767,-1.31474252
230.5118103,278.999108,49.00260882,24762.78977,-0.315960691,1.788146485,-1.314676463
231,278.9991059,49.00261667,24762.14798,-0.315761439,1.789811732,-1.314615826
231.5118103,278.9991036,49.00262491,24761.47518,-0.315551491,1.791556619,-1.314554598
232,278.9991015,49.00263277,24760.83345,-0.315350252,1.793220132,-1.31449852
232.5118103,278.9990993,49.00264102,24760.1607,-0.315138228,1.794963216,-1.314442026
233,278.9990972,49.0026489,24759.51902,-0.314935017,1.79662502,-1.314390417
233.5118103,278.999095,49.00265717,24758.84633,-0.314720934,1.798366325,-1.314338562
234,278.9990929,49.00266506,24758.2047,-0.314515766,1.800026445,-1.314291333
234.5118103,278.9990907,49.00267334,24757.53205,-0.314299638,1.801765997,-1.314244024
235,278.9990886,49.00268125,24756.89047,-0.314092528,1.803424457,-1.314201086
235.5118103,278.9990864,49.00268955,24756.21787,-0.313874371,1.805162282,-1.314158231
